Date,Buy,Sell,macd_0,Close
2023-10-02,,,,8.760000228881836
2023-10-03,,,,8.5
2023-10-04,,,,8.829999923706055
2023-10-05,,,,8.699999809265137
2023-10-06,,,,8.979999542236328
2023-10-09,,,,9.220000267028809
2023-10-10,,,,9.479999542236328
2023-10-11,,,,9.789999961853027
2023-10-13,,,,9.869999885559082
2023-10-16,,,,9.979999542236328
2023-10-17,,,,9.5600004196167
2023-10-18,,,,9.029999732971191
2023-10-19,,,,8.850000381469727
2023-10-20,,,,8.949999809265137
2023-10-23,,,,9.119999885559082
2023-10-24,,,,8.8100004196167
2023-10-25,,,,8.619999885559082
2023-10-26,,,,9.220000267028809
2023-10-27,,,,8.859999656677246
2023-10-30,,,,8.699999809265137
2023-10-31,,,,8.970000267028809
2023-11-01,,,,9.670000076293945
2023-11-03,,,,10.149999618530273
2023-11-06,,,,10.329999923706055
2023-11-07,,,,10.75
2023-11-08,,,0.37733681643753947,10.9399995803833
2023-11-09,,,0.39916896638678345,10.449999809265137
2023-11-10,,,0.4189044924350913,10.539999961853027
2023-11-13,,,0.43597471909410324,10.619999885559082
2023-11-14,,,0.4770869959670154,11.029999732971191
2023-11-16,,,0.5094446777736845,11.100000381469727
2023-11-17,,,0.49468848187857795,10.670000076293945
2023-11-20,,,0.4766921451054742,10.65999984741211
2023-11-21,,10.819999694824219,0.4699235825257393,10.819999694824219
2023-11-22,,11.100000381469727,0.4816015602651813,11.100000381469727
2023-11-23,,11.449999809265137,0.5131828184291631,11.449999809265137
2023-11-24,,11.220000267028809,0.5137301903344635,11.220000267028809
2023-11-27,,11.399999618530273,0.5226634904901939,11.399999618530273
2023-11-28,,11.59000015258789,0.538862973494405,11.59000015258789
2023-11-29,,11.3100004196167,0.5230778265114626,11.3100004196167
2023-11-30,,11.34000015258789,0.5071426863315125,11.34000015258789
2023-12-01,11.470000267028809,,0.49924886556095416,11.470000267028809
2023-12-04,11.069999694824219,,0.4554659248319606,11.069999694824219
2023-12-05,11.140000343322754,,0.42155665348768423,11.140000343322754
2023-12-06,11.399999618530273,,0.4109261790494614,11.399999618530273
2023-12-07,11.319999694824219,,0.3915327800452477,11.319999694824219
2023-12-08,11.0600004196167,,0.35113592662031934,11.0600004196167
2023-12-11,11.09000015258789,,0.31787756230367137,11.09000015258789
2023-12-12,11.329999923706055,,0.3073431838279319,11.329999923706055
2023-12-13,11.6899995803833,,0.3243051883032084,11.6899995803833
2023-12-14,11.9399995803833,,0.353841742370129,11.9399995803833
2023-12-15,11.619999885559082,,0.3474234914978904,11.619999885559082
2023-12-18,11.680000305175781,,0.34322206355888873,11.680000305175781
2023-12-19,12.0,,0.3615460251475415,12.0
2023-12-20,,12.5,0.41166826257286715,12.5
2023-12-21,,12.489999771118164,0.4454487065414785,12.489999771118164
2023-12-22,,12.3100004196167,0.45247960518296004,12.3100004196167
2023-12-26,,12.270000457763672,0.44964080111968663,12.270000457763672
2023-12-27,,12.390000343322754,0.4518651956318678,12.390000343322754
2023-12-28,,12.449999809265137,0.45324477612961367,12.449999809265137
2024-01-02,12.010000228881836,,0.41406077978097855,12.010000228881836
2024-01-03,12.0,,0.37784468712089314,12.0
2024-01-04,11.770000457763672,,0.32681679135843034,11.770000457763672
2024-01-05,11.65999984741211,,0.27433828540414495,11.65999984741211
2024-01-08,11.949999809265137,,0.2532301846999854,11.949999809265137
2024-01-09,11.529999732971191,,0.20030240530205212,11.529999732971191
2024-01-10,11.470000267028809,,0.15176584119371306,11.470000267028809
2024-01-11,11.670000076293945,,0.1279634940850407,11.670000076293945
2024-01-12,12.25,,0.15412445828032695,12.25
2024-01-15,12.140000343322754,,0.16408963472938254,12.140000343322754
2024-01-16,12.0,,0.1588590232522762,12.0
2024-01-17,11.949999809265137,,0.14896198738393096,11.949999809265137
2024-01-18,11.579999923706055,,0.10999466656061152,11.579999923706055
2024-01-19,11.829999923706055,,0.09815423381800414,11.829999923706055
2024-01-22,11.3100004196167,,0.046277532809483546,11.3100004196167
2024-01-23,11.260000228881836,,0.0011173953474958864,11.260000228881836
2024-01-24,10.899999618530273,,-0.06299520998948438,10.899999618530273
2024-01-25,10.979999542236328,,-0.10612622925997606,10.979999542236328
2024-01-26,10.710000038146973,,-0.16024734463560897,10.710000038146973
2024-01-29,10.369999885559082,,-0.22794626663622886,10.369999885559082
2024-01-30,10.630000114440918,,-0.2576482953397452,10.630000114440918
2024-01-31,10.40999984741211,,-0.29553283149049747,10.40999984741211
2024-02-01,10.760000228881836,,-0.29392629426640227,10.760000228881836
2024-02-02,10.90999984741211,,-0.27735224232184663,10.90999984741211
2024-02-05,11.050000190734863,,-0.25003804611934655,11.050000190734863
2024-02-06,11.390000343322754,,-0.19866607913180978,11.390000343322754
2024-02-07,,11.890000343322754,-0.11626734625972901,11.890000343322754
2024-02-08,,11.670000076293945,-0.0679348293137032,11.670000076293945
2024-02-09,,11.770000457763672,-0.021316048235172858,11.770000457763672
2024-02-14,,11.539999961853027,-0.0028960621837832434,11.539999961853027
2024-02-15,,11.25,-0.011565345713748343,11.25
2024-02-16,,11.130000114440918,-0.027798361051466713,11.130000114440918
2024-02-19,,10.84000015258789,-0.06333364511286632,10.84000015258789
2024-02-20,,12.050000190734863,0.006071290874830382,12.050000190734863
2024-02-21,,12.539999961853027,0.09946748980481779,12.539999961853027
2024-02-22,,12.829999923706055,0.194641517378642,12.829999923706055
2024-02-23,,12.3100004196167,0.2255084843267472,12.3100004196167
2024-02-26,,12.350000381469727,0.2503129883304709,12.350000381469727
2024-02-27,,12.699999809265137,0.2948143291452112,12.699999809265137
2024-02-28,,12.220000267028809,0.2880297827772793,12.220000267028809
2024-02-29,,12.09000015258789,0.26906148480965264,12.09000015258789
2024-03-01,,11.680000305175781,0.21842751441684705,11.680000305175781
2024-03-04,11.369999885559082,,0.1515384441463148,11.369999885559082
2024-03-05,11.369999885559082,,0.09740554357371778,11.369999885559082
2024-03-06,11.850000381469727,,0.09217433005160913,11.850000381469727
2024-03-07,11.770000457763672,,0.08064362092751587,11.770000457763672
2024-03-08,11.819999694824219,,0.07467911706671693,11.819999694824219
2024-03-11,11.699999809265137,,0.05958238821873785,11.699999809265137
2024-03-12,12.0,,0.07100710432844437,12.0
2024-03-13,12.15999984741211,,0.09191241555463847,12.15999984741211
2024-03-14,,12.5600004196167,0.13915266326607245,12.5600004196167
2024-03-15,,12.399999618530273,0.16181487134915074,12.399999618530273
2024-03-18,,12.640000343322754,0.19687147542789596,12.640000343322754
2024-03-19,,12.819999694824219,0.23645284882386264,12.819999694824219
2024-03-20,,13.430000305175781,0.31343029434647995,13.430000305175781
2024-03-21,,13.449999809265137,0.3717638056166681,13.449999809265137
2024-03-22,,13.510000228881836,0.41801643275656275,13.510000228881836
2024-03-25,,13.4399995803833,0.44390642869526964,13.4399995803833
2024-03-26,,13.520000457763672,0.4655136871995804,13.520000457763672
2024-03-27,,13.899999618530273,0.5074507750666815,13.899999618530273
2024-03-28,,13.630000114440918,0.512986131045837,13.630000114440918
2024-04-01,,13.430000305175781,0.4955225518739308,13.430000305175781
2024-04-02,,13.149999618530273,0.4538570427404718,13.149999618530273
2024-04-03,,13.460000038146973,0.4407703435000272,13.460000038146973
2024-04-04,,13.670000076293945,0.4422463474971572,13.670000076293945
2024-04-05,13.399999618530273,,0.4168244184140786,13.399999618530273
2024-04-08,13.670000076293945,,0.4136953148410871,13.670000076293945
2024-04-09,13.479999542236328,,0.3913725236856749,13.479999542236328
2024-04-10,12.930000305175781,,0.32554848864243624,12.930000305175781
2024-04-11,12.600000381469727,,0.24394221669021476,12.600000381469727
2024-04-12,12.069999694824219,,0.13494645350019852,12.069999694824219
2024-04-15,12.039999961853027,,0.045619920125700375,12.039999961853027
2024-04-16,11.510000228881836,,-0.06716432170245668,11.510000228881836
2024-04-17,11.220000267028809,,-0.17789653864780774,11.220000267028809
2024-04-18,11.270000457763672,,-0.25863661888941536,11.270000457763672
2024-04-19,11.350000381469727,,-0.31256533036267875,11.350000381469727
2024-04-22,11.229999542236328,,-0.36082788828926304,11.229999542236328
2024-04-23,11.359999656677246,,-0.3841580554468358,11.359999656677246
2024-04-24,11.199999809265137,,-0.4108223274527738,11.199999809265137
2024-04-25,11.1899995803833,,-0.42782914198415156,11.1899995803833
2024-04-26,11.550000190734863,,-0.4075600261389898,11.550000190734863
2024-04-29,11.619999885559082,,-0.38145108477986334,11.619999885559082
2024-04-30,11.170000076293945,,-0.3925457612657475,11.170000076293945
2024-05-02,11.149999618530273,,-0.3983601937612953,11.149999618530273
2024-05-03,11.34000015258789,,-0.38321920574880863,11.34000015258789
2024-05-06,11.220000267028809,,-0.37656207831070354,11.220000267028809
2024-05-07,,11.649999618530273,-0.3327531318697847,11.649999618530273
2024-05-08,,11.899999618530273,-0.27469480480787034,11.899999618530273
2024-05-09,,11.529999732971191,-0.255592746786208,11.529999732971191
2024-05-10,,11.130000114440918,-0.26962281053477,11.130000114440918
2024-05-13,,10.9399995803833,-0.2926991388604918,10.9399995803833
2024-05-14,10.75,,-0.32259994223617383,10.75
2024-05-15,10.630000114440918,,-0.35192278541287614,10.630000114440918
2024-05-16,10.699999809265137,,-0.3653019856318611,10.699999809265137
2024-05-17,10.680000305175781,,-0.37321668145008147,10.680000305175781
2024-05-20,10.760000228881836,,-0.3687827121066043,10.760000228881836
2024-05-21,10.75,,-0.36190389156760006,10.75
2024-05-22,,10.880000114440918,-0.3420198618842889,10.880000114440918
2024-05-23,10.390000343322754,,-0.3616318447357436,10.390000343322754
2024-05-24,10.25,,-0.3840443162976932,10.25
2024-05-27,10.329999923706055,,-0.39084561131358164,10.329999923706055
2024-05-28,10.229999542236328,,-0.39969741862203456,10.229999542236328
2024-05-29,9.970000267028809,,-0.42281832187316404,9.970000267028809
2024-05-31,9.920000076293945,,-0.44010316645192304,9.920000076293945
2024-06-03,9.970000267028809,,-0.444641383696295,9.970000267028809
2024-06-04,9.8100004196167,,-0.45589334932295245,9.8100004196167
2024-06-05,9.800000190734863,,-0.4603113651597912,9.800000190734863
2024-06-06,9.850000381469727,,-0.45453844081197126,9.850000381469727
2024-06-07,9.729999542236328,,-0.45440828565424063,9.729999542236328
2024-06-10,9.460000038146973,,-0.47066629221694534,9.460000038146973
2024-06-11,9.630000114440918,,-0.4644790685692115,9.630000114440918
2024-06-12,9.399999618530273,,-0.4726859378230408,9.399999618530273
2024-06-13,9.40999984741211,,-0.4729313477513042,9.40999984741211
2024-06-14,9.520000457763672,,-0.4589591119946732,9.520000457763672
2024-06-17,9.149999618530273,,-0.47229763683080783,9.149999618530273
2024-06-18,9.109999656677246,,-0.48055661892339785,9.109999656677246
2024-06-19,9.029999732971191,,-0.4879326629790608,9.029999732971191
2024-06-20,8.920000076293945,,-0.49692603007408565,8.920000076293945
2024-06-21,8.90999984741211,,-0.4991068797593474,8.90999984741211
2024-06-24,9.0,,-0.4879481956338445,9.0
2024-06-25,,8.949999809265137,-0.47763359285187335,8.949999809265137
2024-06-26,,8.789999961853027,-0.4768727540800466,8.789999961853027
2024-06-27,,9.15999984741211,-0.4413265476007684,9.15999984741211
2024-06-28,,9.020000457763672,-0.4196156357430798,9.020000457763672
2024-07-01,,9.029999732971191,-0.3970260545190136,9.029999732971191
2024-07-02,,9.050000190734863,-0.37320767311708636,9.050000190734863
2024-07-03,,9.630000114440918,-0.30402566900948536,9.630000114440918
2024-07-04,,10.119999885559082,-0.20727026332020593,10.119999885559082
2024-07-05,,10.140000343322754,-0.12750721364722928,10.140000343322754
2024-07-08,,10.350000381469727,-0.0468095823572785,10.350000381469727
2024-07-09,,10.34000015258789,0.016150761020142568,10.34000015258789
2024-07-10,,10.399999618530273,0.07008089330246925,10.399999618530273
2024-07-11,,10.729999542236328,0.13785998352526185,10.729999542236328
2024-07-12,,10.670000076293945,0.18460592321409308,10.670000076293945
2024-07-15,,10.899999618530273,0.2374740055622091,10.899999618530273
2024-07-16,,10.979999542236328,0.282570371622759,10.979999542236328
2024-07-17,,10.739999771118164,0.29553682629185296,10.739999771118164
2024-07-18,,10.239999771118164,0.2624417485962205,10.239999771118164
2024-07-19,,10.25,0.23431950656775236,10.25
2024-07-22,,10.699999809265137,0.24551352387636705,10.699999809265137
2024-07-23,,10.34000015258789,0.2227679691111284,10.34000015258789
2024-07-24,9.59000015258789,,0.14257965162712338,9.59000015258789
2024-07-25,9.3100004196167,,0.055793046391217516,9.3100004196167
2024-07-26,9.170000076293945,,-0.02400609388934072,9.170000076293945
2024-07-29,8.949999809265137,,-0.10380309297311108,8.949999809265137
2024-07-30,9.0600004196167,,-0.15636419065488028,9.0600004196167
2024-07-31,9.260000228881836,,-0.17980820900371874,9.260000228881836
2024-08-01,9.34000015258789,,-0.1897451729528541,9.34000015258789
2024-08-02,9.569999694824219,,-0.17702066358414648,9.569999694824219
